Name,Email,Financial Status,Created at,Paid at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem sku,Lineitem discount,Lineitem fulfillment status,Subtotal,Shipping,Taxes,Total,Discount Amount,Refunded Amount
#1322,fmorgan@example.com,paid,2025-04-20 22:00:00 +0000,2025-04-20 22:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,105.0,10.0,21.0,136.0,50.0,0.0
#1323,bellkimberley@example.org,paid,2025-12-20 08:00:00 +0000,2025-12-20 08:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,10.0,10.0,2.0,22.0,50.0,0.0
#1324,williamsondavid@example.com,paid,2025-11-15 15:00:00 +0000,2025-11-15 15:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1324,,,2025-11-15 15:00:00 +0000,2025-11-15 15:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1324,,,2025-11-15 15:00:00 +0000,2025-11-15 15:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1325,iain09@example.net,paid,2025-11-15 13:00:00 +0000,2025-11-15 13:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,500.0,10.0,100.0,610.0,0.0,0.0
#1325,,,2025-11-15 13:00:00 +0000,2025-11-15 13:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1325,,,2025-11-15 13:00:00 +0000,2025-11-15 13:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1326,hmarsh@example.com,paid,2025-12-13 10:00:00 +0000,2025-12-13 10:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1326,,,2025-12-13 10:00:00 +0000,2025-12-13 10:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1326,,,2025-12-13 10:00:00 +0000,2025-12-13 10:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1327,doneill@example.org,paid,2025-06-12 17:00:00 +0000,2025-06-12 17:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,100.0,10.0,20.0,130.0,50.0,0.0
#1327,,,2025-06-12 17:00:00 +0000,2025-06-12 17:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1328,linda57@example.org,paid,2025-06-05 08:00:00 +0000,2025-06-05 08:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1328,,,2025-06-05 08:00:00 +0000,2025-06-05 08:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1329,jennaclarke@example.org,paid,2025-09-03 12:00:00 +0000,2025-09-03 12:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1329,,,2025-09-03 12:00:00 +0000,2025-09-03 12:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1329,,,2025-09-03 12:00:00 +0000,2025-09-03 12:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1330,wheelermichelle@example.org,paid,2025-11-24 12:00:00 +0000,2025-11-24 12:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1331,wrees@example.org,paid,2025-01-11 14:00:00 +0000,2025-01-11 14:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1331,,,2025-01-11 14:00:00 +0000,2025-01-11 14:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1332,jonesmolly@example.com,paid,2025-04-01 20:00:00 +0000,2025-04-01 20:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1332,,,2025-04-01 20:00:00 +0000,2025-04-01 20:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1332,,,2025-04-01 20:00:00 +0000,2025-04-01 20:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1333,roy85@example.net,paid,2025-08-17 20:00:00 +0000,2025-08-17 20:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1334,laura94@example.org,paid,2025-01-27 12:00:00 +0000,2025-01-27 12:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1334,,,2025-01-27 12:00:00 +0000,2025-01-27 12:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1335,kathryn81@example.net,paid,2025-12-12 10:00:00 +0000,2025-12-12 10:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,450.0,10.0,90.0,550.0,50.0,0.0
#1335,,,2025-12-12 10:00:00 +0000,2025-12-12 10:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1336,johnsonsamuel@example.org,paid,2025-05-24 13:00:00 +0000,2025-05-24 13:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,420.0,10.0,84.0,514.0,50.0,0.0
#1336,,,2025-05-24 13:00:00 +0000,2025-05-24 13:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1337,shirley29@example.org,paid,2025-12-09 09:00:00 +0000,2025-12-09 09:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1337,,,2025-12-09 09:00:00 +0000,2025-12-09 09:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1338,shane60@example.org,paid,2025-12-16 11:00:00 +0000,2025-12-16 11:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,105.0,10.0,21.0,136.0,50.0,0.0
#1338,,,2025-12-16 11:00:00 +0000,2025-12-16 11:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1339,coatessean@example.com,paid,2025-02-10 22:00:00 +0000,2025-02-10 22:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,250.0,10.0,50.0,310.0,50.0,0.0
#1340,ghyde@example.org,paid,2025-06-02 10:00:00 +0000,2025-06-02 10:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1341,joycelloyd@example.org,paid,2025-02-23 11:00:00 +0000,2025-02-23 11:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,100.0,10.0,20.0,130.0,50.0,0.0
#1342,dixonraymond@example.org,paid,2025-07-25 09:00:00 +0000,2025-07-25 09:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1342,,,2025-07-25 09:00:00 +0000,2025-07-25 09:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1343,alexandersims@example.org,paid,2025-03-03 21:00:00 +0000,2025-03-03 21:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1343,,,2025-03-03 21:00:00 +0000,2025-03-03 21:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1344,edwardscarol@example.com,paid,2025-03-28 22:00:00 +0000,2025-03-28 22:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,500.0,10.0,100.0,610.0,0.0,0.0
#1345,wscott@example.org,paid,2025-12-03 22:00:00 +0000,2025-12-03 22:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1345,,,2025-12-03 22:00:00 +0000,2025-12-03 22:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1345,,,2025-12-03 22:00:00 +0000,2025-12-03 22:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,,,,,,
#1346,turnerdean@example.com,paid,2025-03-03 08:00:00 +0000,2025-03-03 08:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1346,,,2025-03-03 08:00:00 +0000,2025-03-03 08:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1347,hudsonmarcus@example.net,paid,2025-02-23 17:00:00 +0000,2025-02-23 17:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1347,,,2025-02-23 17:00:00 +0000,2025-02-23 17:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1347,,,2025-02-23 17:00:00 +0000,2025-02-23 17:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1348,gillandrew@example.com,paid,2025-12-13 21:00:00 +0000,2025-12-13 21:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1348,,,2025-12-13 21:00:00 +0000,2025-12-13 21:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1349,jamesbrandon@example.net,paid,2025-09-19 16:00:00 +0000,2025-09-19 16:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1349,,,2025-09-19 16:00:00 +0000,2025-09-19 16:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1350,ishaw@example.org,paid,2025-08-18 14:00:00 +0000,2025-08-18 14:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,120.0,10.0,24.0,154.0,0.0,0.0
#1350,,,2025-08-18 14:00:00 +0000,2025-08-18 14:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1351,karenwatkins@example.org,paid,2025-11-04 14:00:00 +0000,2025-11-04 14:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,260.0,10.0,52.0,322.0,50.0,0.0
#1351,,,2025-11-04 14:00:00 +0000,2025-11-04 14:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1352,callumwest@example.net,paid,2025-03-29 09:00:00 +0000,2025-03-29 09:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,315.0,10.0,63.0,388.0,50.0,0.0
#1352,,,2025-03-29 09:00:00 +0000,2025-03-29 09:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1352,,,2025-03-29 09:00:00 +0000,2025-03-29 09:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1353,parkinchristian@example.org,paid,2025-10-10 18:00:00 +0000,2025-10-10 18:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1354,glyons@example.net,paid,2025-02-13 21:00:00 +0000,2025-02-13 21:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1354,,,2025-02-13 21:00:00 +0000,2025-02-13 21:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1355,thompsoncraig@example.org,paid,2025-06-16 22:00:00 +0000,2025-06-16 22:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,680.0,10.0,136.0,826.0,50.0,0.0
#1356,ajenkins@example.net,paid,2025-12-25 15:00:00 +0000,2025-12-25 15:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1357,howardclark@example.org,paid,2025-10-29 12:00:00 +0000,2025-10-29 12:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,300.0,10.0,60.0,370.0,0.0,0.0
#1358,lisa32@example.net,paid,2025-04-17 17:00:00 +0000,2025-04-17 17:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1358,,,2025-04-17 17:00:00 +0000,2025-04-17 17:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1358,,,2025-04-17 17:00:00 +0000,2025-04-17 17:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1359,holmesmargaret@example.org,paid,2025-05-30 17:00:00 +0000,2025-05-30 17:00:00 +0000,1,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,60.0,10.0,12.0,82.0,0.0,0.0
#1359,,,2025-05-30 17:00:00 +0000,2025-05-30 17:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1360,ben68@example.org,paid,2025-03-30 15:00:00 +0000,2025-03-30 15:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,185.0,10.0,37.0,232.0,50.0,0.0
#1360,,,2025-03-30 15:00:00 +0000,2025-03-30 15:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1361,cyoung@example.com,paid,2025-08-08 13:00:00 +0000,2025-08-08 13:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1361,,,2025-08-08 13:00:00 +0000,2025-08-08 13:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1361,,,2025-08-08 13:00:00 +0000,2025-08-08 13:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1362,stephanie37@example.org,paid,2025-01-29 09:00:00 +0000,2025-01-29 09:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1363,singhgavin@example.com,paid,2025-05-28 08:00:00 +0000,2025-05-28 08:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1363,,,2025-05-28 08:00:00 +0000,2025-05-28 08:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1363,,,2025-05-28 08:00:00 +0000,2025-05-28 08:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1364,sylvia45@example.net,paid,2025-01-25 22:00:00 +0000,2025-01-25 22:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1365,idavies@example.org,paid,2025-08-22 20:00:00 +0000,2025-08-22 20:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1365,,,2025-08-22 20:00:00 +0000,2025-08-22 20:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1365,,,2025-08-22 20:00:00 +0000,2025-08-22 20:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1366,imoran@example.net,paid,2025-09-18 17:00:00 +0000,2025-09-18 17:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1366,,,2025-09-18 17:00:00 +0000,2025-09-18 17:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1367,seanbray@example.com,paid,2025-06-01 16:00:00 +0000,2025-06-01 16:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1367,,,2025-06-01 16:00:00 +0000,2025-06-01 16:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1368,steven35@example.org,paid,2025-11-30 08:00:00 +0000,2025-11-30 08:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,155.0,10.0,31.0,196.0,0.0,0.0
#1368,,,2025-11-30 08:00:00 +0000,2025-11-30 08:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1368,,,2025-11-30 08:00:00 +0000,2025-11-30 08:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1369,lbarker@example.org,paid,2025-01-07 22:00:00 +0000,2025-01-07 22:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1369,,,2025-01-07 22:00:00 +0000,2025-01-07 22:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1369,,,2025-01-07 22:00:00 +0000,2025-01-07 22:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1370,ejones@example.net,paid,2025-12-16 18:00:00 +0000,2025-12-16 18:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1370,,,2025-12-16 18:00:00 +0000,2025-12-16 18:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1371,valerie73@example.com,paid,2025-11-25 13:00:00 +0000,2025-11-25 13:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1371,,,2025-11-25 13:00:00 +0000,2025-11-25 13:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1372,myersjacob@example.net,paid,2025-12-09 12:00:00 +0000,2025-12-09 12:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,365.0,10.0,73.0,448.0,0.0,0.0
#1372,,,2025-12-09 12:00:00 +0000,2025-12-09 12:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1373,rachel76@example.com,paid,2025-05-23 19:00:00 +0000,2025-05-23 19:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1374,robsonfrancis@example.org,paid,2025-10-29 13:00:00 +0000,2025-10-29 13:00:00 +0000,1,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,235.0,10.0,47.0,292.0,0.0,0.0
#1375,wardtina@example.net,paid,2025-03-02 19:00:00 +0000,2025-03-02 19:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,250.0,10.0,50.0,310.0,0.0,0.0
#1375,,,2025-03-02 19:00:00 +0000,2025-03-02 19:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1375,,,2025-03-02 19:00:00 +0000,2025-03-02 19:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1376,carolyn77@example.net,paid,2025-06-07 18:00:00 +0000,2025-06-07 18:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1376,,,2025-06-07 18:00:00 +0000,2025-06-07 18:00:00 +0000,1,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1376,,,2025-06-07 18:00:00 +0000,2025-06-07 18:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1377,esmith@example.net,paid,2025-10-13 09:00:00 +0000,2025-10-13 09:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,260.0,10.0,52.0,322.0,50.0,0.0
#1377,,,2025-10-13 09:00:00 +0000,2025-10-13 09:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1377,,,2025-10-13 09:00:00 +0000,2025-10-13 09:00:00 +0000,2,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,,,,,,
#1378,colemanjean@example.com,paid,2025-09-22 10:00:00 +0000,2025-09-22 10:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,260.0,10.0,52.0,322.0,50.0,0.0
#1378,,,2025-09-22 10:00:00 +0000,2025-09-22 10:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,,,,,,
#1378,,,2025-09-22 10:00:00 +0000,2025-09-22 10:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1379,jayne15@example.net,paid,2025-11-16 10:00:00 +0000,2025-11-16 10:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,310.0,10.0,62.0,382.0,0.0,0.0
#1380,houghtoncarol@example.com,paid,2025-04-09 13:00:00 +0000,2025-04-09 13:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,730.0,10.0,146.0,886.0,0.0,0.0
#1380,,,2025-04-09 13:00:00 +0000,2025-04-09 13:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
#1381,ejones@example.net,paid,2025-03-26 09:00:00 +0000,2025-03-26 09:00:00 +0000,1,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,200.0,10.0,40.0,250.0,50.0,0.0
#1382,timothymay@example.com,paid,2025-05-27 08:00:00 +0000,2025-05-27 08:00:00 +0000,1,Womens Performa Jane Evo - Beige,150.0,V-SS26P-26W2102PNAN-BEG,0,fulfilled,150.0,10.0,30.0,190.0,0.0,0.0
#1382,,,2025-05-27 08:00:00 +0000,2025-05-27 08:00:00 +0000,2,Mens Jaya Evo Mules - Black,155.0,25M1501P-FW25P-43-BLACK,0,fulfilled,,,,,,
#1382,,,2025-05-27 08:00:00 +0000,2025-05-27 08:00:00 +0000,2,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1383,abdulnorris@example.com,paid,2025-05-02 08:00:00 +0000,2025-05-02 08:00:00 +0000,2,Marmalade Candle - 175g,60.0,CANDLE-MARM-175,0,fulfilled,70.0,10.0,14.0,94.0,50.0,0.0
#1384,daveykelly@example.net,paid,2025-06-14 13:00:00 +0000,2025-06-14 13:00:00 +0000,2,Hollywood Banana Longsleeve Tee,235.0,RU02E1262-FW25P-50-WASHE,0,fulfilled,470.0,10.0,94.0,574.0,0.0,0.0
#1384,,,2025-06-14 13:00:00 +0000,2025-06-14 13:00:00 +0000,1,Oversized Longsleeve Hoodie - Grey,365.0,RU02E1623-FW25P-50-BOSCO,0,fulfilled,,,,,,
#1384,,,2025-06-14 13:00:00 +0000,2025-06-14 13:00:00 +0000,2,Sport Uniform Skirt - Black,250.0,SPORT-SKIRT-BLK-M,0,fulfilled,,,,,,
